IdEvent,Posesion,IdGame,IdTeam,IdFrame,DtGame,IdBallPossession,IdSeason,IdCompetition,IdPeriod,IdEventLocal,IdEventType,NaEventType,IdTeamOwning,TeamName,RivalName,IsHomeTeam,IdHomeTeam,IdAwayTeam,NaHomeTeam,NaAwayTeam,IdPlayer,NaPlayer,NaPosition,Minute,Second,Outcome,x,y,VlOptaX,VlOptaY,end_x,end_y,next_IdTeam,New_Outcome,previous_event,head_info,clearance_info,clean_event,next_event,next_events,QtGoalsHome,QtGoalsAway,DsMatchStatus,IdTeamRival,formacion,formacion_rival,time_seconds,lag_team,mismo_equipo,cambio_de_posesion,Posesion_id,opponents_close_to_cone,opponents_close_to_player,player_distance_received_pass,id_receiving_player,pass_reception_frame,long_ball,cross,head_pass,through_ball,corner_taken,fast_break,own_goal,second_yellow,red_card,blocked,throw_in,goal_kick,chipped,lay_off,launch,assist,length,in_swinger,out_swing,straight,is_loss,is_rec,counterpress_5s_flag,save_id,Blocked_x_co-ordinate,Blocked_y_co-ordinate,Deflection,GK_X_Coordinate,GK_Y_Coordinate,Keeper_Saved,xg,xgot
2835840787,2571478_2_207_LaLiga2,2571478,182,1916153,2025-08-16T18:30:00.000Z,1915139-1918034,2025,102,2,688,1,Pass,182,Málaga,Eibar,1,182,953,Málaga,Eibar,561391,Dani Lorenzo,Midfielder,83,21,1,40.7,32.1,40.7,32.1,69.2,91.2,182,1,Pass,null,Foot Clearance,Clean,BallDrive,BallDrive | Pass | Miss,1,1,draw,953,4231,4231,5001,182,true,0,207,0,0,6.33941,466074,1916203,-1,null,null,null,null,null,null,null,null,null,null,null,-1,null,null,null,50.1,null,null,null,false,false,0,2025_102_2571478_688,null,null,null,null,null,null,null,null
2861396479,2572021_1_108_LaLiga2,2572021,176,1492784,2025-10-19T15:15:00.000Z,1492164-1494832,2025,23,1,217,16,Goal,176,Celta de Vigo,Real Sociedad,1,176,188,Celta de Vigo,Real Sociedad,597355,Pablo Durán,Forward,19,14,1,88.4,55.8,11.599999999999994,44.2,100,47.2,176,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Out,1,0,home_winning,188,343,3421,1154,176,true,0,108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572021_217,0,0,0,96.0,52.5,0,0.485260546207428,0.808235228061676
2871058417,2572051_1_179_LaLiga2,2572051,449,1957117,2025-11-08T20:00:00.000Z,1956785-1957392,2025,23,1,433,1,Pass,449,Villarreal,Espanyol,0,177,449,Espanyol,Villarreal,629907,Pau Navarro,Defender,42,14,1,53.1,24.7,53.1,24.7,72.1,2.0,449,1,Pass,null,Foot Clearance,Clean,BallDrive,BallDrive | Pass | Pass,0,0,draw,177,442,4411,2534,449,true,0,179,0,0,4.93077,424622,1957162,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.2,null,null,null,false,false,0,2025_23_2572051_433,null,null,null,null,null,null,null,null
2860318017,2572027_2_244_LaLiga2,2572027,179,1431162,2025-10-18T13:00:00.000Z,1430954-1431999,2025,23,2,771,13,Miss,179,Sevilla,Mallorca,1,179,181,Sevilla,Mallorca,219286,Batista Mendy,Midfielder,91,2,1,74.4,54.4,74.4,54.4,100,42.4,181,1,Pass,null,Foot Clearance,Clean,Out,Out | Out | Pass,1,3,away_winning,181,4231,4231,5462,179,true,0,244,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572027_771,0,0,0,97.6,49.3,0,0.12068072706460953,0.0
2837899771,2571487_1_21_LaLiga2,2571487,957,1942431,2025-08-22T20:30:00.000Z,1942407-1943245,2025,102,1,51,49,Ball recovery,957,Leganés,Cádiz,1,957,1737,Leganés,Cádiz,547453,Naim García,Forward,4,53,1,65.5,46.7,34.5,53.3,null,null,1737,1,Pass,null,Foot Clearance,Clean,Pass,Pass | BallDrive | Pass,0,0,draw,1737,442,4231,293,957,true,0,21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,true,0,2025_102_2571487_51,null,null,null,null,null,null,null,null
2845450389,2571525_2_29_LaLiga2,2571525,953,1565576,2025-09-13T15:15:00.000Z,1565401-1566923,2025,102,2,477,1,Pass,953,Eibar,Cádiz,0,1737,953,Cádiz,Eibar,490310,Aritz Arambarri,Defender,48,47,1,26.9,60.1,73.1,39.9,30.3,53.1,953,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | BallDrive,0,0,draw,1737,4231,433,2927,953,true,0,29,0,0,0.68797,551076,1565602,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.0,null,null,null,false,false,0,2025_102_2571525_477,null,null,null,null,null,null,null,null
2864754285,2572033_1_188_LaLiga2,2572033,186,1520782,2025-10-26T15:15:00.000Z,1520692-1520955,2025,23,1,263,1,Pass,186,Real Madrid,Barcelona,1,186,178,Real Madrid,Barcelona,520250,Arda Güler,Midfielder,36,26,1,74.8,57.7,25.200000000000003,42.3,77.7,72.1,186,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Save,1,0,home_winning,178,4141,4231,2186,186,true,0,188,0,0,2.71149,246333,1520820,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10.3,null,null,null,false,false,0,2025_23_2572033_263,null,null,null,null,null,null,null,null
2860281985,2572027_2_110_LaLiga2,2572027,179,1389587,2025-10-18T13:00:00.000Z,1389512-1389692,2025,23,2,566,49,Ball recovery,179,Sevilla,Mallorca,1,179,181,Sevilla,Mallorca,429534,Rubén Vargas,Forward,63,20,1,72.1,93.9,72.1,93.9,null,null,181,1,BallDrive,null,Foot Clearance,Clean,Take On,Take On | Attempt Saved | Save,1,0,home_winning,181,4231,4231,3800,179,true,0,110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,true,0,2025_23_2572027_566,null,null,null,null,null,null,null,null
2856518321,2572013_1_59_LaLiga2,2572013,179,1484749,2025-10-05T15:15:00.000Z,1484729-1486444,2025,23,1,113,16,Goal,179,Sevilla,Barcelona,1,179,178,Sevilla,Barcelona,37265,Alexis Sánchez,Forward,12,48,1,88.5,50.0,11.5,50.0,100,54.2,179,1,Penalty faced,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,1,0,home_winning,178,4231,4231,768,179,true,0,59,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572013_113,0,0,0,99.7,50,0,0.7774893045425415,0.9422132968902588
2838559643,2571493_2_248_LaLiga2,2571493,14705,1874533,2025-08-23T18:00:00.000Z,1874310-1874557,2025,102,2,844,15,Attempt Saved,14705,Ceuta,Sporting de Gijón,1,14705,616,Ceuta,Sporting de Gijón,645814,Aboubacar Bassinga,Forward,89,10,1,72.2,41.7,72.2,41.7,100,49.8,616,1,Pass,null,Foot Clearance,Clean,Save,Save | Clean Head Clearance | Pass,0,1,away_winning,616,433,4231,5350,14705,true,0,248,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571493_844,98.0,49.3,0,97.82732,49.86784,0,0.043282296508550644,0.012279936112463474
2838437081,2571956_2_156_LaLiga2,2571956,176,1681287,2025-08-23T16:00:00.000Z,1680975-1682827,2025,23,2,690,1,Pass,176,Celta de Vigo,Mallorca,0,181,176,Mallorca,Celta de Vigo,82263,Marcos Alonso,Defender,80,20,1,24.4,86.4,75.6,13.599999999999994,35.5,97.2,176,1,BallDrive,null,Foot Clearance,Clean,Pass,Pass | BallDrive | Pass,0,1,away_winning,181,3421,4231,4820,176,true,0,156,0,0,6.38881,439871,1681321,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.8,null,null,null,false,false,0,2025_23_2571956_690,null,null,null,null,null,null,null,null
-546809194950427,2571580_2_172_LaLiga2,2571580,3567,1949504,2025-11-05T19:00:00.000Z,1949038-1950149,2025,102,2,null,-27,BallDrive,3567,Real Sociedad B,Huesca,1,3567,2894,Real Sociedad B,Huesca,546809,Alberto Dadie,Midfielder,82,8,1,68.0,20.1,null,null,39.94,46.19,3567,1,Pass,null,Foot Clearance,Clean,Miss,Miss | Out | Out,1,0,home_winning,2894,4141,4231,4928,3567,true,0,172,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571580,null,null,null,null,null,null,null,null
2869583231,2571580_2_172_LaLiga2,2571580,3567,1949583,2025-11-05T19:00:00.000Z,1949038-1950149,2025,102,2,649,5,Out,3567,Real Sociedad B,Huesca,1,3567,2894,Real Sociedad B,Huesca,546809,Alberto Dadie,Midfielder,82,12,0,101.4,46.3,101.4,46.3,null,null,2894,0,Out,null,Foot Clearance,Clean,Pass,Pass | Aerial | Pass,1,0,home_winning,2894,4141,4231,4932,3567,true,0,172,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571580_649,null,null,null,null,null,null,null,null
2836579153,2571481_2_161_LaLiga2,2571481,1737,1918208,2025-08-17T18:30:00.000Z,1917373-1918811,2025,102,2,826,1,Pass,1737,Cádiz,Mirandés,1,1737,5741,Cádiz,Mirandés,493097,Iker Recio,Defender,85,3,1,47.8,56.7,47.8,56.7,58.8,85.4,1737,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,1,0,home_winning,5741,442,4231,5103,1737,true,0,161,0,0,1.6464,601464,1918242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.7,null,null,null,false,false,0,2025_102_2571481_826,null,null,null,null,null,null,null,null
2853323563,2571546_1_225_LaLiga2,2571546,2894,1953464,2025-09-28T20:00:00.000Z,1953273-1953467,2025,102,1,320,1,Pass,5683,Huesca,Granada,1,2894,5683,Huesca,Granada,684272,Sergio Arribas,Defender,40,55,1,34.3,100.0,65.7,0.0,22.4,81.2,2894,1,Out,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,1,away_winning,5683,343,433,2455,5683,false,1,225,0,0,4.86566,88925,1953533,null,null,null,null,null,null,null,null,null,null,-1,null,null,null,null,null,18.7,null,null,null,false,false,0,2025_102_2571546_320,null,null,null,null,null,null,null,null
2838437035,2571956_2_156_LaLiga2,2571956,176,1681182,2025-08-23T16:00:00.000Z,1680975-1682827,2025,23,2,689,1,Pass,176,Celta de Vigo,Mallorca,0,181,176,Mallorca,Celta de Vigo,215531,Ionut Radu,Goalkeeper,80,18,1,8.3,55.8,91.7,44.2,22.1,82.5,176,1,Keeper pick-up,null,Foot Clearance,Clean,BallDrive,BallDrive | Pass | Pass,0,1,away_winning,181,3421,4231,4818,176,true,0,156,0,0,2.08849,82263,1681200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.2,null,null,null,false,false,0,2025_23_2571956_689,null,null,null,null,null,null,null,null
2863575353,2571595_1_64_LaLiga2,2571595,14705,1281320,2025-10-25T13:00:00.000Z,1278372-1282854,2025,102,1,98,16,Goal,14705,Ceuta,Cultural Leonesa,0,2506,14705,Cultural Leonesa,Ceuta,464496,Rubén Díez,Midfielder,12,17,1,88.5,50.0,88.5,50.0,100,50.1,14705,1,Penalty faced,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,1,away_winning,2506,433,442,737,2506,false,1,64,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571595_98,0,0,0,99.4,50.2,0,0.7774893045425415,0.7502815127372742
2864754383,2572033_1_188_LaLiga2,2572033,186,1520887,2025-10-26T15:15:00.000Z,1520692-1520955,2025,23,1,265,1,Pass,186,Real Madrid,Barcelona,1,186,178,Real Madrid,Barcelona,515501,Álvaro Carreras,Defender,36,28,1,91.0,78.4,9.0,21.599999999999994,82.9,47.5,178,1,Pass,null,Foot Clearance,Clean,Save,Save | Attempt Saved | Keeper pick-up,1,0,home_winning,178,4141,4231,2188,186,true,0,188,1,0,0.0,244855,1520887,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15,22.7,null,null,null,false,false,0,2025_23_2572033_265,null,null,null,null,null,null,null,null
-612310189652227,2571580_2_20_LaLiga2,2571580,3567,1896522,2025-11-05T19:00:00.000Z,1895690-1896648,2025,102,2,null,-27,BallDrive,3567,Real Sociedad B,Huesca,1,3567,2894,Real Sociedad B,Huesca,612310,Arkaitz Mariezkurrena,Forward,46,49,1,null,null,null,null,null,null,3567,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Attempt Saved | Save,1,0,home_winning,2894,4141,4231,2809,3567,true,0,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571580,null,null,null,null,null,null,null,null
2860314679,2572027_2_218_LaLiga2,2572027,179,1425212,2025-10-18T13:00:00.000Z,1425165-1427151,2025,23,2,728,15,Attempt Saved,179,Sevilla,Mallorca,1,179,181,Sevilla,Mallorca,182816,Marcos do Nascimento Teixeira,Defender,87,4,1,94.9,51.4,94.9,51.4,100,50.4,181,1,Aerial,Head,Foot Clearance,Duel,Save,Save | Offside provoked | Offside Pass,1,3,away_winning,181,4231,4231,5224,179,true,0,218,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-1,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572027_728,null,null,null,null,null,null,null,null
2840200581,2571996_1_76_LaLiga2,2571996,176,1915301,2025-08-27T20:00:00.000Z,1915300-1915377,2025,23,1,151,1,Pass,176,Celta de Vigo,Real Betis,1,176,185,Celta de Vigo,Real Betis,538283,Hugo Sotelo,Midfielder,16,48,1,99.5,0.5,0.5,99.5,91.1,46.8,176,1,Corner Awarded,null,Foot Clearance,Clean,Miss,Miss | Out | Out,0,0,draw,185,3421,4231,1008,185,false,1,76,2,1,7.06994,638238,1915346,-1,-1,null,null,-1,null,null,null,null,null,null,null,-1,null,null,13,32.7,null,-1,null,false,false,0,2025_23_2571996_151,null,null,null,null,null,null,null,null
2869585983,2571580_2_202_LaLiga2,2571580,3567,1957407,2025-11-05T19:00:00.000Z,1954990-1957481,2025,102,2,702,1,Pass,3567,Real Sociedad B,Huesca,1,3567,2894,Real Sociedad B,Huesca,546809,Alberto Dadie,Midfielder,87,24,1,80.6,9.1,80.6,9.1,93.7,53.8,2894,1,Pass,null,Foot Clearance,Clean,Attempt Saved,Attempt Saved | Save | Keeper pick-up,1,0,home_winning,2894,4141,4231,5244,3567,true,0,202,2,2,9.71794,632543,1957458,-1,-1,null,null,null,null,null,null,null,null,null,null,-1,null,null,15,33.4,null,-1,null,false,false,0,2025_102_2571580_702,null,null,null,null,null,null,null,null
2858304011,2571566_2_241_LaLiga2,2571566,1564,1824696,2025-10-11T17:30:00.000Z,1824663-1826763,2025,102,2,855,1,Pass,1564,Almería,Real Zaragoza,1,1564,190,Almería,Real Zaragoza,463170,Iddrisu Baba,Midfielder,89,2,1,35.0,53.9,35.0,53.9,30.4,38.6,1564,1,Pass,null,Foot Clearance,Clean,Pass,Pass | BallDrive | Pass,2,1,home_winning,190,4231,433,5342,190,false,1,241,0,0,0.84433,183412,1824721,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.5,null,null,null,false,false,0,2025_102_2571566_855,null,null,null,null,null,null,null,null
2850214063,2571539_2_25_LaLiga2,2571539,951,1946148,2025-09-22T19:30:00.000Z,1944121-1946718,2025,102,2,450,13,Miss,951,Burgos,Granada,1,951,5683,Burgos,Granada,502290,Fer Niño,Forward,49,39,1,89.4,35.8,89.4,35.8,100,42.4,5683,1,Out,null,Foot Clearance,Clean,Deleted event,Deleted event | Deleted event | Deleted event,0,0,draw,5683,4231,4231,2979,951,true,0,25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571539_450,0,0,0,98.8,47.5,0,0.21732302010059357,0.0
-632552150225427,2571621_1_261_LaLiga2,2571621,3567,1502254,2025-11-15T15:00:00.000Z,1502161-1502793,2025,102,1,null,-27,BallDrive,3567,Real Sociedad B,Castellón,0,2500,3567,Castellón,Real Sociedad B,632552,Lander Astiazarán,Midfielder,40,58,0,null,null,null,null,null,null,2500,0,Pass,null,Foot Clearance,Clean,Miss,Miss | Out | Out,1,1,draw,2500,4231,343,2458,3567,true,0,261,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571621,null,null,null,null,null,null,null,null
2856530435,2572013_1_95_LaLiga2,2572013,179,1497224,2025-10-05T15:15:00.000Z,1496954-1497746,2025,23,1,173,5,Out,179,Sevilla,Barcelona,1,179,178,Sevilla,Barcelona,545998,José Ángel Carmona,Defender,21,7,0,101.1,42.0,1.0999999999999943,58.0,null,null,178,0,Miss,null,Foot Clearance,Clean,Out,Out | Pass | Pass,1,0,home_winning,178,4231,4231,1267,179,true,0,95,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572013_173,null,null,null,null,null,null,null,null
2864748931,2572033_1_154_LaLiga2,2572033,186,1512812,2025-10-26T15:15:00.000Z,1512767-1512869,2025,23,1,221,15,Attempt Saved,186,Real Madrid,Barcelona,1,186,178,Real Madrid,Barcelona,520250,Arda Güler,Midfielder,31,7,1,88.7,25.0,11.299999999999997,75.0,100,50.7,178,1,Save,null,Foot Clearance,Clean,Corner Awarded,Corner Awarded | Clean Head Clearance | Pass,1,0,home_winning,178,4141,4231,1867,186,true,0,154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-1,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572033_221,null,null,null,null,null,null,null,null
2836509939,2571942_1_167_LaLiga2,2571942,179,1800198,2025-08-17T18:30:00.000Z,1799762-1800530,2025,23,1,234,1,Pass,179,Sevilla,Athletic Club,0,174,179,Athletic Club,Sevilla,550816,Kike Salas,Defender,29,8,1,13.5,79.0,13.5,79.0,27.2,68.1,179,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,174,4141,4231,1748,179,true,0,167,0,0,4.0312,468426,1800225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.2,null,null,null,false,false,0,2025_23_2571942_234,null,null,null,null,null,null,null,null
-632521195983627,2571580_2_208_LaLiga2,2571580,3567,1959836,2025-11-05T19:00:00.000Z,1959836-1962147,2025,102,2,null,-27,BallDrive,3567,Real Sociedad B,Huesca,1,3567,2894,Real Sociedad B,Huesca,632521,Jon Garro,Midfielder,89,2,0,null,null,null,null,null,null,2894,0,Pass,null,Foot Clearance,Clean,Ball recovery,Ball recovery | Interception | Pass,1,0,home_winning,2894,4141,4231,5342,2894,false,1,208,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571580,null,null,null,null,null,null,null,null
2850227103,2571539_2_157_LaLiga2,2571539,951,1978383,2025-09-22T19:30:00.000Z,1978280-1980163,2025,102,2,615,1,Pass,951,Burgos,Granada,1,951,5683,Burgos,Granada,200666,Florian Miguel,Defender,71,9,1,71.4,95.5,71.4,95.5,59.3,81.2,951,1,Pass,null,Foot Clearance,Clean,BallDrive,BallDrive | Goal | Pass,0,1,away_winning,5683,4231,4231,4269,951,true,0,157,0,0,0.0,632489,1978383,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.0,null,null,null,false,false,0,2025_102_2571539_615,null,null,null,null,null,null,null,null
2871058275,2572051_1_179_LaLiga2,2572051,449,1956980,2025-11-08T20:00:00.000Z,1956785-1957392,2025,23,1,431,1,Pass,449,Villarreal,Espanyol,0,177,449,Espanyol,Villarreal,551230,Renato Palma Veiga,Defender,42,9,1,46.8,62.0,46.8,62.0,43.6,45.4,449,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | BallDrive,0,0,draw,177,442,4411,2529,449,true,0,179,0,0,0.48877,488040,1957008,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.8,null,null,null,false,false,0,2025_23_2572051_431,null,null,null,null,null,null,null,null
2836561483,2571481_2_83_LaLiga2,2571481,1737,1886151,2025-08-17T18:30:00.000Z,1886086-1886979,2025,102,2,651,43,Deleted event,1737,Cádiz,Mirandés,1,1737,5741,Cádiz,Mirandés,681583,Álvaro García Pascual,Forward,63,41,1,0.0,0.0,0.0,0.0,70.7,55.2,5741,1,BallDrive,null,Foot Clearance,Clean,Ball recovery,Ball recovery | Miss | Out,1,0,home_winning,5741,442,4231,3821,1737,true,0,83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,4.6,null,null,null,false,false,0,2025_102_2571481_651,null,null,null,null,null,null,null,null
2861261795,2572024_1_186_LaLiga2,2572024,174,1321221,2025-10-19T13:00:00.000Z,1321212-1321230,2025,23,1,251,13,Miss,954,Athletic Club,Elche,0,954,174,Elche,Athletic Club,220182,Gorka Guruzeta,Forward,39,8,1,87.7,35.2,87.7,35.2,100,99.8,174,1,Clearance,null,Foot Clearance,Clean,Out,Out | Out | Pass,0,0,draw,954,4231,433,2348,954,false,1,186,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572024_251,null,null,null,null,null,null,null,null
2860317933,2572027_2_244_LaLiga2,2572027,179,1430993,2025-10-18T13:00:00.000Z,1430954-1431999,2025,23,2,768,1,Pass,179,Sevilla,Mallorca,1,179,181,Sevilla,Mallorca,213102,Gabriel Suazo,Defender,90,56,1,71.0,92.9,71.0,92.9,72.8,84.2,179,1,Attempt Saved,null,Foot Clearance,Clean,Pass,Pass | Pass | Miss,1,3,away_winning,181,4231,4231,5456,181,false,1,244,0,0,1.7771,468426,1431028,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.2,null,null,null,false,false,0,2025_23_2572027_768,null,null,null,null,null,null,null,null
2856535417,2572013_1_115_LaLiga2,2572013,179,1501849,2025-10-05T15:15:00.000Z,1501472-1502666,2025,23,1,206,13,Miss,179,Sevilla,Barcelona,1,179,178,Sevilla,Barcelona,610206,Isaac Romero,Forward,24,13,1,86.2,42.2,13.799999999999997,57.8,100,56.1,179,1,Clearance,null,Foot Clearance,Clean,Ball touch,Ball touch | Out | Out,1,0,home_winning,178,4231,4231,1453,179,true,0,115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572013_206,0,0,0,98.6,48.4,0,0.28779077529907227,0.0
2861312921,2571585_2_123_LaLiga2,2571585,182,1387140,2025-10-19T13:00:00.000Z,1387050-1387151,2025,102,2,629,83,Attempted Tackle,957,Málaga,Leganés,0,957,182,Leganés,Málaga,608484,Rafa Rodríguez,Midfielder,67,39,0,75.7,64.5,24.299999999999997,35.5,null,null,182,0,Clearance,null,Foot Clearance,Clean,Attempt Saved,Attempt Saved | Save | Keeper pick-up,1,0,home_winning,957,4231,442,4059,957,false,1,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571585_629,null,null,null,null,null,null,null,null
2835854131,2571478_2_281_LaLiga2,2571478,182,1934953,2025-08-16T18:30:00.000Z,1934927-1935115,2025,102,2,772,15,Attempt Saved,953,Málaga,Eibar,1,182,953,Málaga,Eibar,620616,Izan Merino,Midfielder,95,51,1,75.3,48.3,75.3,48.3,100,49.5,953,1,Save,null,Foot Clearance,Clean,Pass,Pass | Pass | Keeper pick-up,1,1,draw,953,4231,4231,5751,953,false,1,281,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-1,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571478_772,null,null,null,null,null,null,null,null
2836548709,2571481_2_21_LaLiga2,2571481,1737,1866351,2025-08-17T18:30:00.000Z,1866034-1866410,2025,102,2,534,1,Pass,5741,Cádiz,Mirandés,1,1737,5741,Cádiz,Mirandés,601464,Mario Climent,Midfielder,50,32,1,58.7,100.0,58.7,100.0,40.0,80.8,1737,1,Out,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,1,0,home_winning,5741,442,4231,3032,1737,true,0,21,0,0,7.00589,493097,1866441,-1,null,null,null,null,null,null,null,null,null,-1,null,null,null,null,null,24.2,null,null,null,false,false,0,2025_102_2571481_534,null,null,null,null,null,null,null,null
2861336289,2571585_2_195_LaLiga2,2571585,182,1411015,2025-10-19T13:00:00.000Z,1410982-1411121,2025,102,2,778,49,Ball recovery,182,Málaga,Leganés,0,957,182,Leganés,Málaga,640504,Rafael Garrido Hierro,Defender,83,33,1,73.3,6.1,26.700000000000003,93.9,null,null,182,1,Pass,null,Foot Clearance,Clean,Miss,Miss | Keeper pick-up | Pass,2,0,home_winning,957,4231,442,5013,957,false,1,195,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,true,0,2025_102_2571585_778,null,null,null,null,null,null,null,null
2841177699,2571960_2_116_LaLiga2,2571960,175,1670455,2025-08-30T16:00:00.000Z,1670001-1670660,2025,23,2,627,1,Pass,175,Atlético de Madrid,Alavés,0,173,175,Alavés,Atlético de Madrid,76650,Antoine Griezmann,Forward,74,55,1,70.0,91.5,30.0,8.5,87.4,80.9,175,1,Pass,null,Foot Clearance,Clean,BallDrive,BallDrive | Pass | Pass,1,1,draw,173,442,442,4495,175,true,0,116,1,0,12.65955,461358,1670496,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.6,null,null,null,false,false,0,2025_23_2571960_627,null,null,null,null,null,null,null,null
2837934511,2571487_1_255_LaLiga2,2571487,957,2003204,2025-08-22T20:30:00.000Z,2002961-2005293,2025,102,1,392,1,Pass,957,Leganés,Cádiz,1,957,1737,Leganés,Cádiz,437960,Luís Henriques de Barros Lopes,Forward,45,22,1,97.4,75.4,2.5999999999999943,24.599999999999994,96.3,34.4,957,1,Take On,null,Foot Clearance,Clean,Goal,Goal | Pass | Pass,0,0,draw,1737,442,4231,2722,957,true,0,255,2,1,13.58214,547453,2003247,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16,27.9,null,null,null,false,false,0,2025_102_2571487_392,null,null,null,null,null,null,null,null
2869570431,2571580_2_80_LaLiga2,2571580,3567,1913608,2025-11-05T19:00:00.000Z,1913519-1913617,2025,102,2,507,1,Pass,2894,Real Sociedad B,Huesca,1,3567,2894,Real Sociedad B,Huesca,547594,Peru Rodríguez,Defender,58,13,1,57.5,72.0,57.5,72.0,70.4,74.4,3567,1,Pass,null,Foot Clearance,Clean,BallDrive,BallDrive | Ball recovery | Pass,1,0,home_winning,2894,4141,4231,3493,2894,false,1,80,1,0,5.93992,612310,1913650,null,null,-1,null,null,null,null,null,null,null,null,null,null,null,null,null,13.6,null,null,null,false,false,0,2025_102_2571580_507,null,null,null,null,null,null,null,null
2869570467,2571580_2_80_LaLiga2,2571580,3567,1913766,2025-11-05T19:00:00.000Z,1913618-1915539,2025,102,2,510,1,Pass,3567,Real Sociedad B,Huesca,1,3567,2894,Real Sociedad B,Huesca,666366,Tomás Carbonell,Midfielder,58,18,1,60.0,67.5,60.0,67.5,60.5,90.0,3567,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,1,0,home_winning,2894,4141,4231,3498,3567,true,0,80,0,0,0.65191,631524,1913783,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.3,null,null,null,false,false,0,2025_102_2571580_510,null,null,null,null,null,null,null,null
